,model,layer,accuracy
2174,vgg19,ReLU-12,1.0
2175,vgg19,ReLU-12,0.75
2176,vgg19,ReLU-12,0.25
2177,vgg19,ReLU-12,0.5
2178,vgg19,ReLU-12,0.5
2179,vgg19,ReLU-12,1.0
2180,vgg19,ReLU-12,1.0
2181,vgg19,ReLU-12,0.75
2182,vgg19,ReLU-12,1.0
2183,vgg19,ReLU-12,0.75
2184,vgg19,ReLU-12,1.0
2185,vgg19,ReLU-12,1.0
2186,vgg19,ReLU-12,1.0
2187,vgg19,ReLU-12,1.0
2188,vgg19,ReLU-12,1.0
2189,vgg19,ReLU-12,1.0
2190,vgg19,ReLU-12,1.0
2191,vgg19,ReLU-12,1.0
2192,vgg19,ReLU-12,1.0
2193,vgg19,ReLU-12,1.0
2194,vgg19,ReLU-12,1.0
2195,vgg19,ReLU-12,1.0
2196,vgg19,ReLU-12,1.0
2197,vgg19,ReLU-12,1.0
2198,vgg19,ReLU-12,1.0
2199,vgg19,ReLU-12,1.0
2200,vgg19,ReLU-12,1.0
2201,vgg19,ReLU-12,1.0
2202,vgg19,ReLU-12,1.0
2203,vgg19,ReLU-12,1.0
2204,vgg19,ReLU-12,1.0
2205,vgg19,ReLU-12,1.0
2206,vgg19,ReLU-12,1.0
2207,vgg19,ReLU-12,1.0
2208,vgg19,ReLU-12,1.0
2209,vgg19,ReLU-12,1.0
2210,vgg19,ReLU-12,1.0
2211,vgg19,ReLU-12,1.0
2212,vgg19,ReLU-12,1.0
2213,vgg19,ReLU-12,1.0
2214,vgg19,ReLU-12,1.0
2215,vgg19,ReLU-12,1.0
2216,vgg19,ReLU-12,1.0
2217,vgg19,ReLU-12,1.0
2218,vgg19,ReLU-12,1.0
2219,vgg19,ReLU-12,1.0
2220,vgg19,ReLU-12,1.0
2221,vgg19,ReLU-12,1.0
2222,vgg19,ReLU-12,1.0
2223,vgg19,ReLU-12,1.0
2224,vgg19,ReLU-12,1.0
2225,vgg19,ReLU-12,1.0
2226,vgg19,ReLU-12,1.0
2227,vgg19,ReLU-12,0.75
2228,vgg19,ReLU-12,0.5
2229,vgg19,ReLU-12,1.0
2230,vgg19,ReLU-12,1.0
2231,vgg19,ReLU-12,1.0
2232,vgg19,ReLU-12,1.0
2233,vgg19,ReLU-12,0.75
2234,vgg19,ReLU-12,0.75
2235,vgg19,ReLU-12,1.0
2236,vgg19,ReLU-12,0.75
2237,vgg19,ReLU-12,1.0
2238,vgg19,ReLU-12,1.0
2239,vgg19,ReLU-12,0.75
2240,vgg19,ReLU-12,0.75
2241,vgg19,ReLU-12,1.0
2242,vgg19,ReLU-12,1.0
2243,vgg19,ReLU-12,1.0
2244,vgg19,ReLU-12,0.75
2245,vgg19,ReLU-12,1.0
2246,vgg19,ReLU-12,1.0
2247,vgg19,ReLU-12,1.0
2248,vgg19,ReLU-12,1.0
2249,vgg19,ReLU-12,1.0
2250,vgg19,ReLU-12,1.0
2251,vgg19,ReLU-12,1.0
2252,vgg19,ReLU-12,1.0
2253,vgg19,ReLU-12,1.0
2254,vgg19,ReLU-12,1.0
2255,vgg19,ReLU-12,1.0
2256,vgg19,ReLU-12,1.0
2257,vgg19,ReLU-12,1.0
2258,vgg19,ReLU-12,1.0
2259,vgg19,ReLU-12,1.0
2260,vgg19,ReLU-12,1.0
2261,vgg19,ReLU-12,0.75
2262,vgg19,ReLU-12,0.75
2263,vgg19,ReLU-12,0.75
2264,vgg19,ReLU-12,0.5
2265,vgg19,ReLU-12,0.5
2266,vgg19,ReLU-12,1.0
2267,vgg19,ReLU-12,0.75
2268,vgg19,ReLU-12,0.5
2269,vgg19,ReLU-12,1.0
2270,vgg19,ReLU-12,0.75
2271,vgg19,ReLU-12,1.0
2272,vgg19,ReLU-12,0.75
2273,vgg19,ReLU-12,0.75
2274,vgg19,ReLU-12,0.75
2275,vgg19,ReLU-12,1.0
2276,vgg19,ReLU-12,0.75
2277,vgg19,ReLU-12,1.0
2278,vgg19,ReLU-12,1.0
2279,vgg19,ReLU-12,0.75
2280,vgg19,ReLU-13,0.75
2281,vgg19,ReLU-13,0.75
2282,vgg19,ReLU-13,0.5
2283,vgg19,ReLU-13,0.75
2284,vgg19,ReLU-13,1.0
2285,vgg19,ReLU-13,0.75
2286,vgg19,ReLU-13,0.75
2287,vgg19,ReLU-13,0.75
2288,vgg19,ReLU-13,0.75
2289,vgg19,ReLU-13,0.75
2290,vgg19,ReLU-13,0.75
2291,vgg19,ReLU-13,1.0
2292,vgg19,ReLU-13,0.75
2293,vgg19,ReLU-13,0.75
2294,vgg19,ReLU-13,0.75
2295,vgg19,ReLU-13,0.75
2296,vgg19,ReLU-13,0.5
2297,vgg19,ReLU-13,1.0
2298,vgg19,ReLU-13,1.0
2299,vgg19,ReLU-13,0.75
2300,vgg19,ReLU-13,1.0
2301,vgg19,ReLU-13,1.0
2302,vgg19,ReLU-13,1.0
2303,vgg19,ReLU-13,1.0
2304,vgg19,ReLU-13,1.0
2305,vgg19,ReLU-13,1.0
2306,vgg19,ReLU-13,1.0
2307,vgg19,ReLU-13,1.0
2308,vgg19,ReLU-13,1.0
2309,vgg19,ReLU-13,1.0
2310,vgg19,ReLU-13,1.0
2311,vgg19,ReLU-13,1.0
2312,vgg19,ReLU-13,1.0
2313,vgg19,ReLU-13,0.75
2314,vgg19,ReLU-13,1.0
2315,vgg19,ReLU-13,1.0
2316,vgg19,ReLU-13,1.0
2317,vgg19,ReLU-13,1.0
2318,vgg19,ReLU-13,1.0
2319,vgg19,ReLU-13,0.75
2320,vgg19,ReLU-13,1.0
2321,vgg19,ReLU-13,1.0
2322,vgg19,ReLU-13,1.0
2323,vgg19,ReLU-13,1.0
2324,vgg19,ReLU-13,1.0
2325,vgg19,ReLU-13,1.0
2326,vgg19,ReLU-13,1.0
2327,vgg19,ReLU-13,1.0
2328,vgg19,ReLU-13,1.0
2329,vgg19,ReLU-13,1.0
2330,vgg19,ReLU-13,1.0
2331,vgg19,ReLU-13,1.0
2332,vgg19,ReLU-13,1.0
2333,vgg19,ReLU-13,1.0
2334,vgg19,ReLU-13,1.0
2335,vgg19,ReLU-13,1.0
2336,vgg19,ReLU-13,1.0
2337,vgg19,ReLU-13,1.0
2338,vgg19,ReLU-13,1.0
2339,vgg19,ReLU-13,1.0
2340,vgg19,ReLU-13,1.0
2341,vgg19,ReLU-13,0.75
2342,vgg19,ReLU-13,0.5
2343,vgg19,ReLU-13,0.75
2344,vgg19,ReLU-13,0.5
2345,vgg19,ReLU-13,1.0
2346,vgg19,ReLU-13,1.0
2347,vgg19,ReLU-13,0.75
2348,vgg19,ReLU-13,1.0
2349,vgg19,ReLU-13,1.0
2350,vgg19,ReLU-13,1.0
2351,vgg19,ReLU-13,1.0
2352,vgg19,ReLU-13,1.0
2353,vgg19,ReLU-13,1.0
2354,vgg19,ReLU-13,1.0
2355,vgg19,ReLU-13,1.0
2356,vgg19,ReLU-13,0.5
2357,vgg19,ReLU-13,1.0
2358,vgg19,ReLU-13,1.0
2359,vgg19,ReLU-13,0.5
2360,vgg19,ReLU-13,1.0
2361,vgg19,ReLU-13,1.0
2362,vgg19,ReLU-13,1.0
2363,vgg19,ReLU-13,1.0
2364,vgg19,ReLU-13,1.0
2365,vgg19,ReLU-13,1.0
2366,vgg19,ReLU-13,1.0
2367,vgg19,ReLU-13,1.0
2368,vgg19,ReLU-13,1.0
2369,vgg19,ReLU-13,1.0
2370,vgg19,ReLU-13,1.0
2371,vgg19,ReLU-13,1.0
2372,vgg19,ReLU-13,1.0
2373,vgg19,ReLU-13,0.75
2374,vgg19,ReLU-13,1.0
2375,vgg19,ReLU-13,1.0
2376,vgg19,ReLU-13,1.0
2377,vgg19,ReLU-13,1.0
2378,vgg19,ReLU-13,1.0
2379,vgg19,ReLU-13,1.0
2380,vgg19,ReLU-13,0.5
2381,vgg19,ReLU-13,0.5
2382,vgg19,ReLU-13,1.0
2383,vgg19,ReLU-13,0.75
2384,vgg19,ReLU-13,0.75
2385,vgg19,ReLU-13,1.0
2386,vgg19,ReLU-13,0.5
2387,vgg19,ReLU-13,0.75
2388,vgg19,ReLU-13,0.75
2389,vgg19,ReLU-13,1.0
2390,vgg19,ReLU-13,0.75
2391,vgg19,ReLU-13,0.75
2392,vgg19,ReLU-13,1.0
2393,vgg19,ReLU-13,0.75
2394,vgg19,ReLU-13,0.75
2395,vgg19,ReLU-13,1.0
2396,vgg19,ReLU-13,0.75
2397,vgg19,ReLU-13,0.75
2398,vgg19,ReLU-13,0.75
2399,vgg19,ReLU-13,0.75
2400,vgg19,ReLU-14,0.75
2401,vgg19,ReLU-14,0.75
2402,vgg19,ReLU-14,1.0
2403,vgg19,ReLU-14,1.0
2404,vgg19,ReLU-14,1.0
2405,vgg19,ReLU-14,1.0
2406,vgg19,ReLU-14,1.0
2407,vgg19,ReLU-14,0.75
2408,vgg19,ReLU-14,1.0
2409,vgg19,ReLU-14,0.75
2410,vgg19,ReLU-14,1.0
2411,vgg19,ReLU-14,1.0
2412,vgg19,ReLU-14,0.75
2413,vgg19,ReLU-14,0.75
2414,vgg19,ReLU-14,0.75
2415,vgg19,ReLU-14,0.75
2416,vgg19,ReLU-14,1.0
2417,vgg19,ReLU-14,1.0
2418,vgg19,ReLU-14,0.75
2419,vgg19,ReLU-14,0.75
2420,vgg19,ReLU-14,0.75
2421,vgg19,ReLU-14,1.0
2422,vgg19,ReLU-14,1.0
2423,vgg19,ReLU-14,1.0
2424,vgg19,ReLU-14,1.0
2425,vgg19,ReLU-14,1.0
2426,vgg19,ReLU-14,1.0
2427,vgg19,ReLU-14,1.0
2428,vgg19,ReLU-14,1.0
2429,vgg19,ReLU-14,1.0
2430,vgg19,ReLU-14,1.0
2431,vgg19,ReLU-14,1.0
2432,vgg19,ReLU-14,1.0
2433,vgg19,ReLU-14,1.0
2434,vgg19,ReLU-14,1.0
2435,vgg19,ReLU-14,1.0
2436,vgg19,ReLU-14,1.0
2437,vgg19,ReLU-14,1.0
2438,vgg19,ReLU-14,1.0
2439,vgg19,ReLU-14,1.0
2440,vgg19,ReLU-14,1.0
2441,vgg19,ReLU-14,1.0
2442,vgg19,ReLU-14,1.0
2443,vgg19,ReLU-14,1.0
2444,vgg19,ReLU-14,1.0
2445,vgg19,ReLU-14,0.75
2446,vgg19,ReLU-14,1.0
2447,vgg19,ReLU-14,1.0
2448,vgg19,ReLU-14,1.0
2449,vgg19,ReLU-14,1.0
2450,vgg19,ReLU-14,1.0
2451,vgg19,ReLU-14,1.0
2452,vgg19,ReLU-14,1.0
2453,vgg19,ReLU-14,1.0
2454,vgg19,ReLU-14,1.0
2455,vgg19,ReLU-14,1.0
2456,vgg19,ReLU-14,1.0
2457,vgg19,ReLU-14,1.0
2458,vgg19,ReLU-14,1.0
2459,vgg19,ReLU-14,1.0
2460,vgg19,ReLU-14,0.75
2461,vgg19,ReLU-14,0.75
2462,vgg19,ReLU-14,1.0
2463,vgg19,ReLU-14,1.0
2464,vgg19,ReLU-14,1.0
2465,vgg19,ReLU-14,1.0
2466,vgg19,ReLU-14,1.0
2467,vgg19,ReLU-14,1.0
2468,vgg19,ReLU-14,1.0
2469,vgg19,ReLU-14,0.75
2470,vgg19,ReLU-14,1.0
2471,vgg19,ReLU-14,1.0
2472,vgg19,ReLU-14,1.0
2473,vgg19,ReLU-14,1.0
2474,vgg19,ReLU-14,0.75
2475,vgg19,ReLU-14,0.75
2476,vgg19,ReLU-14,1.0
2477,vgg19,ReLU-14,0.75
2478,vgg19,ReLU-14,0.75
2479,vgg19,ReLU-14,0.75
2480,vgg19,ReLU-14,1.0
2481,vgg19,ReLU-14,1.0
2482,vgg19,ReLU-14,1.0
2483,vgg19,ReLU-14,1.0
2484,vgg19,ReLU-14,1.0
2485,vgg19,ReLU-14,1.0
2486,vgg19,ReLU-14,1.0
2487,vgg19,ReLU-14,1.0
2488,vgg19,ReLU-14,1.0
2489,vgg19,ReLU-14,1.0
2490,vgg19,ReLU-14,1.0
2491,vgg19,ReLU-14,1.0
2492,vgg19,ReLU-14,1.0
2493,vgg19,ReLU-14,1.0
2494,vgg19,ReLU-14,1.0
2495,vgg19,ReLU-14,1.0
2496,vgg19,ReLU-14,1.0
2497,vgg19,ReLU-14,1.0
2498,vgg19,ReLU-14,1.0
2499,vgg19,ReLU-14,1.0
2500,vgg19,ReLU-14,0.5
2501,vgg19,ReLU-14,0.75
2502,vgg19,ReLU-14,0.75
2503,vgg19,ReLU-14,1.0
2504,vgg19,ReLU-14,0.75
2505,vgg19,ReLU-14,0.75
2506,vgg19,ReLU-14,0.75
2507,vgg19,ReLU-14,0.75
2508,vgg19,ReLU-14,1.0
2509,vgg19,ReLU-14,1.0
2510,vgg19,ReLU-14,1.0
2511,vgg19,ReLU-14,1.0
2512,vgg19,ReLU-14,1.0
2513,vgg19,ReLU-14,0.75
2514,vgg19,ReLU-14,0.75
2515,vgg19,ReLU-14,0.75
2516,vgg19,ReLU-14,1.0
2517,vgg19,ReLU-14,1.0
2518,vgg19,ReLU-14,0.75
2519,vgg19,ReLU-14,1.0
2520,vgg19,ReLU-15,1.0
2521,vgg19,ReLU-15,0.75
2522,vgg19,ReLU-15,1.0
2523,vgg19,ReLU-15,1.0
2524,vgg19,ReLU-15,1.0
2525,vgg19,ReLU-15,0.75
2526,vgg19,ReLU-15,0.75
2527,vgg19,ReLU-15,1.0
2528,vgg19,ReLU-15,0.75
2529,vgg19,ReLU-15,1.0
2530,vgg19,ReLU-15,1.0
2531,vgg19,ReLU-15,1.0
2532,vgg19,ReLU-15,0.75
2533,vgg19,ReLU-15,0.75
2534,vgg19,ReLU-15,0.75
2535,vgg19,ReLU-15,1.0
2536,vgg19,ReLU-15,1.0
2537,vgg19,ReLU-15,1.0
2538,vgg19,ReLU-15,1.0
2539,vgg19,ReLU-15,0.75
2540,vgg19,ReLU-15,1.0
2541,vgg19,ReLU-15,1.0
2542,vgg19,ReLU-15,1.0
2543,vgg19,ReLU-15,1.0
2544,vgg19,ReLU-15,1.0
2545,vgg19,ReLU-15,0.75
2546,vgg19,ReLU-15,1.0
2547,vgg19,ReLU-15,0.75
2548,vgg19,ReLU-15,1.0
2549,vgg19,ReLU-15,1.0
2550,vgg19,ReLU-15,1.0
2551,vgg19,ReLU-15,1.0
2552,vgg19,ReLU-15,1.0
2553,vgg19,ReLU-15,1.0
2554,vgg19,ReLU-15,1.0
2555,vgg19,ReLU-15,1.0
2556,vgg19,ReLU-15,1.0
2557,vgg19,ReLU-15,1.0
2558,vgg19,ReLU-15,1.0
2559,vgg19,ReLU-15,1.0
2560,vgg19,ReLU-15,1.0
2561,vgg19,ReLU-15,1.0
2562,vgg19,ReLU-15,1.0
2563,vgg19,ReLU-15,1.0
2564,vgg19,ReLU-15,1.0
2565,vgg19,ReLU-15,1.0
2566,vgg19,ReLU-15,1.0
2567,vgg19,ReLU-15,1.0
2568,vgg19,ReLU-15,1.0
2569,vgg19,ReLU-15,1.0
2570,vgg19,ReLU-15,1.0
2571,vgg19,ReLU-15,1.0
2572,vgg19,ReLU-15,1.0
2573,vgg19,ReLU-15,1.0
2574,vgg19,ReLU-15,1.0
2575,vgg19,ReLU-15,1.0
2576,vgg19,ReLU-15,1.0
2577,vgg19,ReLU-15,1.0
2578,vgg19,ReLU-15,1.0
2579,vgg19,ReLU-15,1.0
2580,vgg19,ReLU-15,0.75
2581,vgg19,ReLU-15,0.75
2582,vgg19,ReLU-15,1.0
2583,vgg19,ReLU-15,1.0
2584,vgg19,ReLU-15,1.0
2585,vgg19,ReLU-15,0.75
2586,vgg19,ReLU-15,1.0
2587,vgg19,ReLU-15,0.75
2588,vgg19,ReLU-15,0.5
2589,vgg19,ReLU-15,0.75
2590,vgg19,ReLU-15,1.0
2591,vgg19,ReLU-15,1.0
2592,vgg19,ReLU-15,0.75
2593,vgg19,ReLU-15,0.75
2594,vgg19,ReLU-15,0.5
2595,vgg19,ReLU-15,1.0
2596,vgg19,ReLU-15,1.0
2597,vgg19,ReLU-15,0.75
2598,vgg19,ReLU-15,1.0
2599,vgg19,ReLU-15,0.75
2600,vgg19,ReLU-15,1.0
2601,vgg19,ReLU-15,0.75
2602,vgg19,ReLU-15,1.0
2603,vgg19,ReLU-15,1.0
2604,vgg19,ReLU-15,1.0
2605,vgg19,ReLU-15,1.0
2606,vgg19,ReLU-15,1.0
2607,vgg19,ReLU-15,1.0
2608,vgg19,ReLU-15,1.0
2609,vgg19,ReLU-15,0.75
2610,vgg19,ReLU-15,0.75
2611,vgg19,ReLU-15,1.0
2612,vgg19,ReLU-15,0.75
2613,vgg19,ReLU-15,1.0
2614,vgg19,ReLU-15,1.0
2615,vgg19,ReLU-15,1.0
2616,vgg19,ReLU-15,0.75
2617,vgg19,ReLU-15,1.0
2618,vgg19,ReLU-15,0.75
2619,vgg19,ReLU-15,0.75
2620,vgg19,ReLU-15,0.75
2621,vgg19,ReLU-15,1.0
2622,vgg19,ReLU-15,0.75
2623,vgg19,ReLU-15,1.0
2624,vgg19,ReLU-15,0.75
2625,vgg19,ReLU-15,1.0
2626,vgg19,ReLU-15,1.0
2627,vgg19,ReLU-15,0.75
2628,vgg19,ReLU-15,1.0
2629,vgg19,ReLU-15,1.0
2630,vgg19,ReLU-15,1.0
2631,vgg19,ReLU-15,0.75
2632,vgg19,ReLU-15,1.0
2633,vgg19,ReLU-15,1.0
2634,vgg19,ReLU-15,0.75
2635,vgg19,ReLU-15,0.75
2636,vgg19,ReLU-15,0.75
2637,vgg19,ReLU-15,1.0
2638,vgg19,ReLU-15,1.0
2639,vgg19,ReLU-15,0.75
2640,vgg19,ReLU-16,0.75
2641,vgg19,ReLU-16,1.0
2642,vgg19,ReLU-16,0.75
2643,vgg19,ReLU-16,1.0
2644,vgg19,ReLU-16,1.0
2645,vgg19,ReLU-16,1.0
2646,vgg19,ReLU-16,1.0
2647,vgg19,ReLU-16,0.75
2648,vgg19,ReLU-16,0.75
2649,vgg19,ReLU-16,0.75
2650,vgg19,ReLU-16,0.75
2651,vgg19,ReLU-16,1.0
2652,vgg19,ReLU-16,0.75
2653,vgg19,ReLU-16,1.0
2654,vgg19,ReLU-16,1.0
2655,vgg19,ReLU-16,1.0
2656,vgg19,ReLU-16,0.75
2657,vgg19,ReLU-16,1.0
2658,vgg19,ReLU-16,0.75
2659,vgg19,ReLU-16,1.0
2660,vgg19,ReLU-16,1.0
2661,vgg19,ReLU-16,1.0
2662,vgg19,ReLU-16,0.75
2663,vgg19,ReLU-16,1.0
2664,vgg19,ReLU-16,1.0
2665,vgg19,ReLU-16,1.0
2666,vgg19,ReLU-16,1.0
2667,vgg19,ReLU-16,1.0
2668,vgg19,ReLU-16,0.75
2669,vgg19,ReLU-16,0.75
2670,vgg19,ReLU-16,1.0
2671,vgg19,ReLU-16,1.0
2672,vgg19,ReLU-16,0.75
2673,vgg19,ReLU-16,1.0
2674,vgg19,ReLU-16,1.0
2675,vgg19,ReLU-16,1.0
2676,vgg19,ReLU-16,1.0
2677,vgg19,ReLU-16,1.0
2678,vgg19,ReLU-16,1.0
2679,vgg19,ReLU-16,1.0
2680,vgg19,ReLU-16,1.0
2681,vgg19,ReLU-16,1.0
2682,vgg19,ReLU-16,1.0
2683,vgg19,ReLU-16,1.0
2684,vgg19,ReLU-16,0.75
2685,vgg19,ReLU-16,0.75
2686,vgg19,ReLU-16,1.0
2687,vgg19,ReLU-16,1.0
2688,vgg19,ReLU-16,1.0
2689,vgg19,ReLU-16,1.0
2690,vgg19,ReLU-16,1.0
2691,vgg19,ReLU-16,0.75
2692,vgg19,ReLU-16,1.0
2693,vgg19,ReLU-16,1.0
2694,vgg19,ReLU-16,1.0
2695,vgg19,ReLU-16,1.0
2696,vgg19,ReLU-16,1.0
2697,vgg19,ReLU-16,1.0
2698,vgg19,ReLU-16,0.75
2699,vgg19,ReLU-16,1.0
2700,vgg19,ReLU-16,1.0
2701,vgg19,ReLU-16,1.0
2702,vgg19,ReLU-16,1.0
2703,vgg19,ReLU-16,1.0
2704,vgg19,ReLU-16,0.75
2705,vgg19,ReLU-16,0.75
2706,vgg19,ReLU-16,1.0
2707,vgg19,ReLU-16,0.75
2708,vgg19,ReLU-16,0.75
2709,vgg19,ReLU-16,1.0
2710,vgg19,ReLU-16,1.0
2711,vgg19,ReLU-16,1.0
2712,vgg19,ReLU-16,0.75
2713,vgg19,ReLU-16,0.5
2714,vgg19,ReLU-16,0.75
2715,vgg19,ReLU-16,1.0
2716,vgg19,ReLU-16,1.0
2717,vgg19,ReLU-16,0.75
2718,vgg19,ReLU-16,0.75
2719,vgg19,ReLU-16,0.75
2720,vgg19,ReLU-16,1.0
2721,vgg19,ReLU-16,1.0
2722,vgg19,ReLU-16,0.75
2723,vgg19,ReLU-16,1.0
2724,vgg19,ReLU-16,1.0
2725,vgg19,ReLU-16,0.75
2726,vgg19,ReLU-16,0.75
2727,vgg19,ReLU-16,1.0
2728,vgg19,ReLU-16,0.75
2729,vgg19,ReLU-16,1.0
2730,vgg19,ReLU-16,1.0
2731,vgg19,ReLU-16,1.0
2732,vgg19,ReLU-16,0.75
2733,vgg19,ReLU-16,0.75
2734,vgg19,ReLU-16,0.75
2735,vgg19,ReLU-16,0.75
2736,vgg19,ReLU-16,1.0
2737,vgg19,ReLU-16,1.0
2738,vgg19,ReLU-16,0.75
2739,vgg19,ReLU-16,0.75
2740,vgg19,ReLU-16,0.75
2741,vgg19,ReLU-16,1.0
2742,vgg19,ReLU-16,0.75
2743,vgg19,ReLU-16,0.75
2744,vgg19,ReLU-16,0.75
2745,vgg19,ReLU-16,0.75
2746,vgg19,ReLU-16,0.5
2747,vgg19,ReLU-16,1.0
2748,vgg19,ReLU-16,0.75
2749,vgg19,ReLU-16,1.0
2750,vgg19,ReLU-16,1.0
2751,vgg19,ReLU-16,0.75
2752,vgg19,ReLU-16,0.75
2753,vgg19,ReLU-16,0.75
2754,vgg19,ReLU-16,1.0
2755,vgg19,ReLU-16,1.0
2756,vgg19,ReLU-16,0.75
2757,vgg19,ReLU-16,0.75
2758,vgg19,ReLU-16,0.75
2759,vgg19,ReLU-16,0.75
2760,vgg19,ReLU-17,1.0
2761,vgg19,ReLU-17,1.0
2762,vgg19,ReLU-17,0.75
2763,vgg19,ReLU-17,1.0
2764,vgg19,ReLU-17,1.0
2765,vgg19,ReLU-17,0.75
2766,vgg19,ReLU-17,1.0
2767,vgg19,ReLU-17,1.0
2768,vgg19,ReLU-17,1.0
2769,vgg19,ReLU-17,1.0
2770,vgg19,ReLU-17,0.75
2771,vgg19,ReLU-17,1.0
2772,vgg19,ReLU-17,1.0
2773,vgg19,ReLU-17,1.0
2774,vgg19,ReLU-17,1.0
2775,vgg19,ReLU-17,1.0
2776,vgg19,ReLU-17,1.0
2777,vgg19,ReLU-17,0.75
2778,vgg19,ReLU-17,0.75
2779,vgg19,ReLU-17,0.75
2780,vgg19,ReLU-17,0.75
2781,vgg19,ReLU-17,1.0
2782,vgg19,ReLU-17,1.0
2783,vgg19,ReLU-17,0.75
2784,vgg19,ReLU-17,1.0
2785,vgg19,ReLU-17,0.75
2786,vgg19,ReLU-17,0.75
2787,vgg19,ReLU-17,1.0
2788,vgg19,ReLU-17,0.75
2789,vgg19,ReLU-17,0.75
2790,vgg19,ReLU-17,0.75
2791,vgg19,ReLU-17,1.0
2792,vgg19,ReLU-17,1.0
2793,vgg19,ReLU-17,1.0
2794,vgg19,ReLU-17,0.75
2795,vgg19,ReLU-17,0.75
2796,vgg19,ReLU-17,1.0
2797,vgg19,ReLU-17,1.0
2798,vgg19,ReLU-17,0.75
2799,vgg19,ReLU-17,0.75
2800,vgg19,ReLU-17,1.0
2801,vgg19,ReLU-17,0.75
2802,vgg19,ReLU-17,1.0
2803,vgg19,ReLU-17,1.0
2804,vgg19,ReLU-17,0.75
2805,vgg19,ReLU-17,0.75
2806,vgg19,ReLU-17,0.75
2807,vgg19,ReLU-17,1.0
2808,vgg19,ReLU-17,1.0
2809,vgg19,ReLU-17,1.0
2810,vgg19,ReLU-17,1.0
2811,vgg19,ReLU-17,1.0
2812,vgg19,ReLU-17,1.0
2813,vgg19,ReLU-17,0.75
2814,vgg19,ReLU-17,1.0
2815,vgg19,ReLU-17,0.75
2816,vgg19,ReLU-17,0.75
2817,vgg19,ReLU-17,0.75
2818,vgg19,ReLU-17,1.0
2819,vgg19,ReLU-17,1.0
2820,vgg19,ReLU-17,1.0
2821,vgg19,ReLU-17,1.0
2822,vgg19,ReLU-17,1.0
2823,vgg19,ReLU-17,1.0
2824,vgg19,ReLU-17,0.75
2825,vgg19,ReLU-17,0.75
2826,vgg19,ReLU-17,1.0
2827,vgg19,ReLU-17,0.75
2828,vgg19,ReLU-17,0.75
2829,vgg19,ReLU-17,0.75
2830,vgg19,ReLU-17,0.75
2831,vgg19,ReLU-17,0.75
2832,vgg19,ReLU-17,0.75
2833,vgg19,ReLU-17,0.75
2834,vgg19,ReLU-17,0.75
2835,vgg19,ReLU-17,0.75
2836,vgg19,ReLU-17,0.75
2837,vgg19,ReLU-17,0.75
2838,vgg19,ReLU-17,0.75
2839,vgg19,ReLU-17,0.5
2840,vgg19,ReLU-17,0.75
2841,vgg19,ReLU-17,0.75
2842,vgg19,ReLU-17,1.0
2843,vgg19,ReLU-17,1.0
2844,vgg19,ReLU-17,1.0
2845,vgg19,ReLU-17,1.0
2846,vgg19,ReLU-17,0.75
2847,vgg19,ReLU-17,0.75
2848,vgg19,ReLU-17,1.0
2849,vgg19,ReLU-17,0.75
2850,vgg19,ReLU-17,1.0
2851,vgg19,ReLU-17,1.0
2852,vgg19,ReLU-17,0.75
2853,vgg19,ReLU-17,1.0
2854,vgg19,ReLU-17,0.75
2855,vgg19,ReLU-17,1.0
2856,vgg19,ReLU-17,0.75
2857,vgg19,ReLU-17,0.75
2858,vgg19,ReLU-17,1.0
2859,vgg19,ReLU-17,0.75
2860,vgg19,ReLU-17,1.0
2861,vgg19,ReLU-17,1.0
2862,vgg19,ReLU-17,1.0
2863,vgg19,ReLU-17,1.0
2864,vgg19,ReLU-17,1.0
2865,vgg19,ReLU-17,0.75
2866,vgg19,ReLU-17,0.75
2867,vgg19,ReLU-17,0.75
2868,vgg19,ReLU-17,1.0
2869,vgg19,ReLU-17,0.75
2870,vgg19,ReLU-17,1.0
2871,vgg19,ReLU-17,0.75
2872,vgg19,ReLU-17,1.0
2873,vgg19,ReLU-17,0.75
2874,vgg19,ReLU-17,1.0
2875,vgg19,ReLU-17,1.0
2876,vgg19,ReLU-17,1.0
2877,vgg19,ReLU-17,0.75
2878,vgg19,ReLU-17,1.0
2879,vgg19,ReLU-17,0.75
2880,vgg19,ReLU-18,1.0
2881,vgg19,ReLU-18,1.0
2882,vgg19,ReLU-18,1.0
2883,vgg19,ReLU-18,1.0
2884,vgg19,ReLU-18,0.75
2885,vgg19,ReLU-18,0.75
2886,vgg19,ReLU-18,0.75
2887,vgg19,ReLU-18,1.0
2888,vgg19,ReLU-18,0.75
2889,vgg19,ReLU-18,1.0
2890,vgg19,ReLU-18,0.75
2891,vgg19,ReLU-18,1.0
2892,vgg19,ReLU-18,1.0
2893,vgg19,ReLU-18,1.0
2894,vgg19,ReLU-18,1.0
2895,vgg19,ReLU-18,1.0
2896,vgg19,ReLU-18,1.0
2897,vgg19,ReLU-18,0.75
2898,vgg19,ReLU-18,0.75
2899,vgg19,ReLU-18,1.0
2900,vgg19,ReLU-18,1.0
2901,vgg19,ReLU-18,1.0
2902,vgg19,ReLU-18,0.75
2903,vgg19,ReLU-18,0.75
2904,vgg19,ReLU-18,1.0
2905,vgg19,ReLU-18,1.0
2906,vgg19,ReLU-18,1.0
2907,vgg19,ReLU-18,1.0
2908,vgg19,ReLU-18,1.0
2909,vgg19,ReLU-18,1.0
