,model,layer,accuracy
220,alexnet,ReLU-4,1.0
221,alexnet,ReLU-4,1.0
222,alexnet,ReLU-4,1.0
223,alexnet,ReLU-4,1.0
224,alexnet,ReLU-4,1.0
225,alexnet,ReLU-4,0.6666666666666666
226,alexnet,ReLU-4,1.0
227,alexnet,ReLU-4,1.0
228,alexnet,ReLU-4,1.0
229,alexnet,ReLU-4,1.0
230,alexnet,ReLU-4,1.0
231,alexnet,ReLU-4,1.0
232,alexnet,ReLU-4,1.0
233,alexnet,ReLU-4,1.0
234,alexnet,ReLU-4,1.0
235,alexnet,ReLU-4,1.0
236,alexnet,ReLU-4,1.0
237,alexnet,ReLU-4,0.6666666666666666
238,alexnet,ReLU-4,1.0
239,alexnet,ReLU-4,1.0
240,alexnet,ReLU-5,1.0
241,alexnet,ReLU-5,1.0
242,alexnet,ReLU-5,1.0
243,alexnet,ReLU-5,1.0
244,alexnet,ReLU-5,1.0
245,alexnet,ReLU-5,1.0
246,alexnet,ReLU-5,1.0
247,alexnet,ReLU-5,0.6666666666666666
248,alexnet,ReLU-5,1.0
249,alexnet,ReLU-5,1.0
250,alexnet,ReLU-5,1.0
251,alexnet,ReLU-5,1.0
252,alexnet,ReLU-5,1.0
253,alexnet,ReLU-5,1.0
254,alexnet,ReLU-5,1.0
255,alexnet,ReLU-5,1.0
256,alexnet,ReLU-5,1.0
257,alexnet,ReLU-5,1.0
258,alexnet,ReLU-5,1.0
259,alexnet,ReLU-5,1.0
260,alexnet,ReLU-5,1.0
261,alexnet,ReLU-5,1.0
262,alexnet,ReLU-5,1.0
263,alexnet,ReLU-5,1.0
264,alexnet,ReLU-5,1.0
265,alexnet,ReLU-5,1.0
266,alexnet,ReLU-5,1.0
267,alexnet,ReLU-5,1.0
268,alexnet,ReLU-5,1.0
269,alexnet,ReLU-5,1.0
270,alexnet,ReLU-5,1.0
271,alexnet,ReLU-5,1.0
272,alexnet,ReLU-5,0.6666666666666666
273,alexnet,ReLU-5,1.0
274,alexnet,ReLU-5,1.0
275,alexnet,ReLU-5,1.0
276,alexnet,ReLU-5,1.0
277,alexnet,ReLU-5,1.0
278,alexnet,ReLU-5,1.0
279,alexnet,ReLU-5,1.0
280,alexnet,ReLU-5,1.0
281,alexnet,ReLU-5,1.0
282,alexnet,ReLU-5,1.0
283,alexnet,ReLU-5,1.0
284,alexnet,ReLU-5,1.0
285,alexnet,ReLU-5,1.0
286,alexnet,ReLU-5,1.0
287,alexnet,ReLU-5,1.0
288,alexnet,ReLU-5,1.0
289,alexnet,ReLU-5,1.0
290,alexnet,ReLU-5,1.0
291,alexnet,ReLU-5,1.0
292,alexnet,ReLU-5,1.0
293,alexnet,ReLU-5,1.0
294,alexnet,ReLU-5,1.0
295,alexnet,ReLU-5,1.0
296,alexnet,ReLU-5,1.0
297,alexnet,ReLU-5,0.6666666666666666
298,alexnet,ReLU-5,1.0
299,alexnet,ReLU-5,1.0
300,alexnet,ReLU-6,1.0
301,alexnet,ReLU-6,1.0
302,alexnet,ReLU-6,1.0
303,alexnet,ReLU-6,1.0
304,alexnet,ReLU-6,1.0
305,alexnet,ReLU-6,1.0
306,alexnet,ReLU-6,1.0
307,alexnet,ReLU-6,1.0
308,alexnet,ReLU-6,1.0
309,alexnet,ReLU-6,1.0
310,alexnet,ReLU-6,1.0
311,alexnet,ReLU-6,1.0
312,alexnet,ReLU-6,1.0
313,alexnet,ReLU-6,1.0
314,alexnet,ReLU-6,1.0
315,alexnet,ReLU-6,1.0
316,alexnet,ReLU-6,1.0
317,alexnet,ReLU-6,1.0
318,alexnet,ReLU-6,1.0
319,alexnet,ReLU-6,1.0
320,alexnet,ReLU-6,1.0
321,alexnet,ReLU-6,1.0
322,alexnet,ReLU-6,1.0
323,alexnet,ReLU-6,1.0
324,alexnet,ReLU-6,1.0
325,alexnet,ReLU-6,1.0
326,alexnet,ReLU-6,1.0
327,alexnet,ReLU-6,0.6666666666666666
328,alexnet,ReLU-6,1.0
329,alexnet,ReLU-6,1.0
330,alexnet,ReLU-6,1.0
331,alexnet,ReLU-6,1.0
332,alexnet,ReLU-6,1.0
333,alexnet,ReLU-6,1.0
334,alexnet,ReLU-6,1.0
335,alexnet,ReLU-6,1.0
336,alexnet,ReLU-6,1.0
337,alexnet,ReLU-6,1.0
338,alexnet,ReLU-6,1.0
339,alexnet,ReLU-6,1.0
340,alexnet,ReLU-6,1.0
341,alexnet,ReLU-6,1.0
342,alexnet,ReLU-6,1.0
343,alexnet,ReLU-6,1.0
344,alexnet,ReLU-6,1.0
345,alexnet,ReLU-6,1.0
346,alexnet,ReLU-6,1.0
347,alexnet,ReLU-6,1.0
348,alexnet,ReLU-6,1.0
349,alexnet,ReLU-6,1.0
350,alexnet,ReLU-6,1.0
351,alexnet,ReLU-6,1.0
352,alexnet,ReLU-6,1.0
353,alexnet,ReLU-6,1.0
354,alexnet,ReLU-6,1.0
355,alexnet,ReLU-6,1.0
356,alexnet,ReLU-6,1.0
357,alexnet,ReLU-6,1.0
358,alexnet,ReLU-6,1.0
359,alexnet,ReLU-6,1.0
360,alexnet,ReLU-7,1.0
361,alexnet,ReLU-7,1.0
362,alexnet,ReLU-7,1.0
363,alexnet,ReLU-7,1.0
364,alexnet,ReLU-7,1.0
365,alexnet,ReLU-7,1.0
366,alexnet,ReLU-7,1.0
367,alexnet,ReLU-7,1.0
368,alexnet,ReLU-7,1.0
369,alexnet,ReLU-7,1.0
370,alexnet,ReLU-7,1.0
371,alexnet,ReLU-7,1.0
372,alexnet,ReLU-7,1.0
373,alexnet,ReLU-7,1.0
374,alexnet,ReLU-7,1.0
375,alexnet,ReLU-7,1.0
376,alexnet,ReLU-7,1.0
377,alexnet,ReLU-7,1.0
378,alexnet,ReLU-7,1.0
379,alexnet,ReLU-7,1.0
380,alexnet,ReLU-7,1.0
381,alexnet,ReLU-7,1.0
382,alexnet,ReLU-7,1.0
383,alexnet,ReLU-7,1.0
384,alexnet,ReLU-7,1.0
385,alexnet,ReLU-7,1.0
386,alexnet,ReLU-7,1.0
387,alexnet,ReLU-7,1.0
388,alexnet,ReLU-7,1.0
389,alexnet,ReLU-7,1.0
390,alexnet,ReLU-7,1.0
391,alexnet,ReLU-7,1.0
392,alexnet,ReLU-7,1.0
393,alexnet,ReLU-7,1.0
394,alexnet,ReLU-7,1.0
395,alexnet,ReLU-7,1.0
396,alexnet,ReLU-7,1.0
397,alexnet,ReLU-7,1.0
398,alexnet,ReLU-7,1.0
399,alexnet,ReLU-7,1.0
400,alexnet,ReLU-7,1.0
401,alexnet,ReLU-7,1.0
402,alexnet,ReLU-7,1.0
403,alexnet,ReLU-7,1.0
404,alexnet,ReLU-7,1.0
405,alexnet,ReLU-7,1.0
406,alexnet,ReLU-7,1.0
407,alexnet,ReLU-7,1.0
408,alexnet,ReLU-7,1.0
409,alexnet,ReLU-7,1.0
410,alexnet,ReLU-7,1.0
411,alexnet,ReLU-7,1.0
412,alexnet,ReLU-7,1.0
413,alexnet,ReLU-7,1.0
414,alexnet,ReLU-7,1.0
415,alexnet,ReLU-7,1.0
416,alexnet,ReLU-7,1.0
417,alexnet,ReLU-7,1.0
418,alexnet,ReLU-7,1.0
419,alexnet,ReLU-7,1.0
420,vgg19,ReLU-1,1.0
421,vgg19,ReLU-1,0.6666666666666666
422,vgg19,ReLU-1,1.0
423,vgg19,ReLU-1,1.0
424,vgg19,ReLU-1,1.0
425,vgg19,ReLU-1,0.6666666666666666
426,vgg19,ReLU-1,0.6666666666666666
427,vgg19,ReLU-1,1.0
428,vgg19,ReLU-1,1.0
429,vgg19,ReLU-1,0.3333333333333333
430,vgg19,ReLU-1,1.0
431,vgg19,ReLU-1,0.6666666666666666
432,vgg19,ReLU-1,0.6666666666666666
433,vgg19,ReLU-1,1.0
434,vgg19,ReLU-1,0.6666666666666666
435,vgg19,ReLU-1,1.0
436,vgg19,ReLU-1,1.0
437,vgg19,ReLU-1,1.0
438,vgg19,ReLU-1,1.0
439,vgg19,ReLU-1,1.0
440,vgg19,ReLU-1,0.6666666666666666
441,vgg19,ReLU-1,0.6666666666666666
442,vgg19,ReLU-1,0.3333333333333333
443,vgg19,ReLU-1,0.3333333333333333
444,vgg19,ReLU-1,0.3333333333333333
445,vgg19,ReLU-1,0.3333333333333333
446,vgg19,ReLU-1,0.6666666666666666
447,vgg19,ReLU-1,0.3333333333333333
448,vgg19,ReLU-1,0.3333333333333333
449,vgg19,ReLU-1,0.3333333333333333
450,vgg19,ReLU-1,1.0
451,vgg19,ReLU-1,0.3333333333333333
452,vgg19,ReLU-1,0.6666666666666666
453,vgg19,ReLU-1,0.3333333333333333
454,vgg19,ReLU-1,1.0
455,vgg19,ReLU-1,1.0
456,vgg19,ReLU-1,0.3333333333333333
457,vgg19,ReLU-1,1.0
458,vgg19,ReLU-1,1.0
459,vgg19,ReLU-1,0.3333333333333333
460,vgg19,ReLU-1,1.0
461,vgg19,ReLU-1,0.6666666666666666
462,vgg19,ReLU-1,1.0
463,vgg19,ReLU-1,0.6666666666666666
464,vgg19,ReLU-1,1.0
465,vgg19,ReLU-1,1.0
466,vgg19,ReLU-1,0.6666666666666666
467,vgg19,ReLU-1,1.0
468,vgg19,ReLU-1,1.0
469,vgg19,ReLU-1,1.0
470,vgg19,ReLU-1,0.6666666666666666
471,vgg19,ReLU-1,1.0
472,vgg19,ReLU-1,1.0
473,vgg19,ReLU-1,1.0
474,vgg19,ReLU-1,1.0
475,vgg19,ReLU-1,1.0
476,vgg19,ReLU-1,0.6666666666666666
477,vgg19,ReLU-1,0.6666666666666666
478,vgg19,ReLU-1,0.3333333333333333
479,vgg19,ReLU-1,1.0
480,vgg19,ReLU-2,1.0
481,vgg19,ReLU-2,1.0
482,vgg19,ReLU-2,1.0
483,vgg19,ReLU-2,1.0
484,vgg19,ReLU-2,1.0
485,vgg19,ReLU-2,0.6666666666666666
486,vgg19,ReLU-2,1.0
487,vgg19,ReLU-2,0.6666666666666666
488,vgg19,ReLU-2,1.0
489,vgg19,ReLU-2,1.0
490,vgg19,ReLU-2,0.6666666666666666
491,vgg19,ReLU-2,1.0
492,vgg19,ReLU-2,1.0
493,vgg19,ReLU-2,1.0
494,vgg19,ReLU-2,0.6666666666666666
495,vgg19,ReLU-2,0.6666666666666666
496,vgg19,ReLU-2,0.6666666666666666
497,vgg19,ReLU-2,1.0
498,vgg19,ReLU-2,0.6666666666666666
499,vgg19,ReLU-2,0.6666666666666666
500,vgg19,ReLU-2,0.3333333333333333
501,vgg19,ReLU-2,0.0
502,vgg19,ReLU-2,0.6666666666666666
503,vgg19,ReLU-2,0.6666666666666666
504,vgg19,ReLU-2,0.0
505,vgg19,ReLU-2,0.3333333333333333
506,vgg19,ReLU-2,0.6666666666666666
507,vgg19,ReLU-2,0.3333333333333333
508,vgg19,ReLU-2,0.3333333333333333
509,vgg19,ReLU-2,0.3333333333333333
510,vgg19,ReLU-2,1.0
511,vgg19,ReLU-2,1.0
512,vgg19,ReLU-2,1.0
513,vgg19,ReLU-2,0.3333333333333333
514,vgg19,ReLU-2,1.0
515,vgg19,ReLU-2,1.0
516,vgg19,ReLU-2,0.3333333333333333
517,vgg19,ReLU-2,0.6666666666666666
518,vgg19,ReLU-2,0.3333333333333333
519,vgg19,ReLU-2,1.0
520,vgg19,ReLU-2,1.0
521,vgg19,ReLU-2,1.0
522,vgg19,ReLU-2,1.0
523,vgg19,ReLU-2,1.0
524,vgg19,ReLU-2,1.0
525,vgg19,ReLU-2,1.0
526,vgg19,ReLU-2,1.0
527,vgg19,ReLU-2,1.0
528,vgg19,ReLU-2,1.0
529,vgg19,ReLU-2,1.0
530,vgg19,ReLU-2,0.6666666666666666
531,vgg19,ReLU-2,0.6666666666666666
532,vgg19,ReLU-2,1.0
533,vgg19,ReLU-2,1.0
534,vgg19,ReLU-2,1.0
535,vgg19,ReLU-2,1.0
536,vgg19,ReLU-2,0.6666666666666666
537,vgg19,ReLU-2,0.3333333333333333
538,vgg19,ReLU-2,0.6666666666666666
539,vgg19,ReLU-2,1.0
540,vgg19,ReLU-3,1.0
541,vgg19,ReLU-3,1.0
542,vgg19,ReLU-3,0.6666666666666666
543,vgg19,ReLU-3,1.0
544,vgg19,ReLU-3,1.0
545,vgg19,ReLU-3,1.0
546,vgg19,ReLU-3,1.0
547,vgg19,ReLU-3,1.0
548,vgg19,ReLU-3,0.6666666666666666
549,vgg19,ReLU-3,0.6666666666666666
550,vgg19,ReLU-3,0.6666666666666666
551,vgg19,ReLU-3,1.0
552,vgg19,ReLU-3,1.0
553,vgg19,ReLU-3,1.0
554,vgg19,ReLU-3,1.0
555,vgg19,ReLU-3,0.6666666666666666
556,vgg19,ReLU-3,1.0
557,vgg19,ReLU-3,0.6666666666666666
558,vgg19,ReLU-3,0.6666666666666666
559,vgg19,ReLU-3,1.0
560,vgg19,ReLU-3,1.0
561,vgg19,ReLU-3,0.3333333333333333
562,vgg19,ReLU-3,0.3333333333333333
563,vgg19,ReLU-3,0.3333333333333333
564,vgg19,ReLU-3,0.6666666666666666
565,vgg19,ReLU-3,1.0
566,vgg19,ReLU-3,0.3333333333333333
567,vgg19,ReLU-3,0.3333333333333333
568,vgg19,ReLU-3,0.6666666666666666
569,vgg19,ReLU-3,1.0
570,vgg19,ReLU-3,1.0
571,vgg19,ReLU-3,0.6666666666666666
572,vgg19,ReLU-3,1.0
573,vgg19,ReLU-3,0.3333333333333333
574,vgg19,ReLU-3,1.0
575,vgg19,ReLU-3,0.3333333333333333
576,vgg19,ReLU-3,0.3333333333333333
577,vgg19,ReLU-3,1.0
578,vgg19,ReLU-3,0.3333333333333333
579,vgg19,ReLU-3,1.0
580,vgg19,ReLU-3,1.0
581,vgg19,ReLU-3,1.0
582,vgg19,ReLU-3,1.0
583,vgg19,ReLU-3,1.0
584,vgg19,ReLU-3,1.0
585,vgg19,ReLU-3,1.0
586,vgg19,ReLU-3,1.0
587,vgg19,ReLU-3,1.0
588,vgg19,ReLU-3,1.0
589,vgg19,ReLU-3,1.0
590,vgg19,ReLU-3,1.0
591,vgg19,ReLU-3,0.6666666666666666
592,vgg19,ReLU-3,0.6666666666666666
593,vgg19,ReLU-3,0.3333333333333333
594,vgg19,ReLU-3,0.6666666666666666
595,vgg19,ReLU-3,0.3333333333333333
596,vgg19,ReLU-3,0.6666666666666666
597,vgg19,ReLU-3,0.6666666666666666
598,vgg19,ReLU-3,1.0
599,vgg19,ReLU-3,1.0
600,vgg19,ReLU-4,0.6666666666666666
601,vgg19,ReLU-4,1.0
602,vgg19,ReLU-4,1.0
603,vgg19,ReLU-4,1.0
604,vgg19,ReLU-4,0.6666666666666666
605,vgg19,ReLU-4,1.0
606,vgg19,ReLU-4,0.3333333333333333
607,vgg19,ReLU-4,1.0
608,vgg19,ReLU-4,1.0
609,vgg19,ReLU-4,1.0
610,vgg19,ReLU-4,0.6666666666666666
611,vgg19,ReLU-4,0.6666666666666666
612,vgg19,ReLU-4,0.6666666666666666
613,vgg19,ReLU-4,0.6666666666666666
614,vgg19,ReLU-4,1.0
615,vgg19,ReLU-4,0.6666666666666666
616,vgg19,ReLU-4,1.0
617,vgg19,ReLU-4,1.0
618,vgg19,ReLU-4,0.6666666666666666
619,vgg19,ReLU-4,1.0
620,vgg19,ReLU-4,0.3333333333333333
621,vgg19,ReLU-4,1.0
622,vgg19,ReLU-4,0.6666666666666666
623,vgg19,ReLU-4,0.3333333333333333
624,vgg19,ReLU-4,0.6666666666666666
625,vgg19,ReLU-4,1.0
626,vgg19,ReLU-4,0.3333333333333333
627,vgg19,ReLU-4,0.3333333333333333
628,vgg19,ReLU-4,0.3333333333333333
629,vgg19,ReLU-4,0.3333333333333333
630,vgg19,ReLU-4,0.6666666666666666
631,vgg19,ReLU-4,0.6666666666666666
632,vgg19,ReLU-4,1.0
633,vgg19,ReLU-4,1.0
634,vgg19,ReLU-4,1.0
635,vgg19,ReLU-4,1.0
636,vgg19,ReLU-4,1.0
637,vgg19,ReLU-4,0.3333333333333333
638,vgg19,ReLU-4,0.6666666666666666
639,vgg19,ReLU-4,1.0
640,vgg19,ReLU-4,1.0
641,vgg19,ReLU-4,0.6666666666666666
642,vgg19,ReLU-4,0.6666666666666666
643,vgg19,ReLU-4,1.0
644,vgg19,ReLU-4,1.0
645,vgg19,ReLU-4,1.0
646,vgg19,ReLU-4,1.0
647,vgg19,ReLU-4,1.0
648,vgg19,ReLU-4,1.0
649,vgg19,ReLU-4,1.0
650,vgg19,ReLU-4,1.0
651,vgg19,ReLU-4,0.3333333333333333
652,vgg19,ReLU-4,1.0
653,vgg19,ReLU-4,0.6666666666666666
654,vgg19,ReLU-4,0.3333333333333333
655,vgg19,ReLU-4,0.6666666666666666
656,vgg19,ReLU-4,1.0
657,vgg19,ReLU-4,0.6666666666666666
658,vgg19,ReLU-4,0.3333333333333333
659,vgg19,ReLU-4,0.3333333333333333
660,vgg19,ReLU-5,1.0
661,vgg19,ReLU-5,1.0
662,vgg19,ReLU-5,0.6666666666666666
663,vgg19,ReLU-5,1.0
664,vgg19,ReLU-5,0.6666666666666666
665,vgg19,ReLU-5,1.0
666,vgg19,ReLU-5,1.0
667,vgg19,ReLU-5,1.0
668,vgg19,ReLU-5,1.0
669,vgg19,ReLU-5,1.0
670,vgg19,ReLU-5,1.0
671,vgg19,ReLU-5,1.0
672,vgg19,ReLU-5,1.0
673,vgg19,ReLU-5,1.0
674,vgg19,ReLU-5,1.0
675,vgg19,ReLU-5,1.0
676,vgg19,ReLU-5,1.0
677,vgg19,ReLU-5,1.0
678,vgg19,ReLU-5,1.0
679,vgg19,ReLU-5,1.0
680,vgg19,ReLU-5,0.6666666666666666
681,vgg19,ReLU-5,1.0
682,vgg19,ReLU-5,1.0
683,vgg19,ReLU-5,1.0
684,vgg19,ReLU-5,0.3333333333333333
685,vgg19,ReLU-5,1.0
686,vgg19,ReLU-5,0.6666666666666666
687,vgg19,ReLU-5,0.3333333333333333
688,vgg19,ReLU-5,0.3333333333333333
689,vgg19,ReLU-5,1.0
690,vgg19,ReLU-5,0.6666666666666666
691,vgg19,ReLU-5,1.0
692,vgg19,ReLU-5,1.0
693,vgg19,ReLU-5,1.0
694,vgg19,ReLU-5,1.0
695,vgg19,ReLU-5,1.0
696,vgg19,ReLU-5,1.0
697,vgg19,ReLU-5,1.0
698,vgg19,ReLU-5,1.0
699,vgg19,ReLU-5,0.3333333333333333
700,vgg19,ReLU-5,1.0
701,vgg19,ReLU-5,1.0
702,vgg19,ReLU-5,1.0
703,vgg19,ReLU-5,1.0
704,vgg19,ReLU-5,1.0
705,vgg19,ReLU-5,1.0
706,vgg19,ReLU-5,1.0
707,vgg19,ReLU-5,1.0
708,vgg19,ReLU-5,1.0
709,vgg19,ReLU-5,1.0
710,vgg19,ReLU-5,0.6666666666666666
711,vgg19,ReLU-5,1.0
712,vgg19,ReLU-5,0.3333333333333333
713,vgg19,ReLU-5,0.3333333333333333
714,vgg19,ReLU-5,1.0
715,vgg19,ReLU-5,1.0
716,vgg19,ReLU-5,1.0
717,vgg19,ReLU-5,1.0
718,vgg19,ReLU-5,1.0
719,vgg19,ReLU-5,1.0
720,vgg19,ReLU-6,1.0
721,vgg19,ReLU-6,1.0
722,vgg19,ReLU-6,1.0
723,vgg19,ReLU-6,1.0
724,vgg19,ReLU-6,0.6666666666666666
725,vgg19,ReLU-6,1.0
726,vgg19,ReLU-6,1.0
727,vgg19,ReLU-6,1.0
728,vgg19,ReLU-6,0.6666666666666666
729,vgg19,ReLU-6,0.6666666666666666
